date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BH,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,D,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2024-03-07,167.4859473811,167.0572449372,115.5599920585,368.6942325427,556.04,71.1969701374,211.38,256.7445552841,189.4176249249,176.82,137.33706722,217.9179251895,203.03,34.000967956,188.86,52.9451440691,136.9110133253,796.2248994926,47.7952163533,54.3632637718,329.9726559465,282.0,83.6891241155,34.0301174686,133.7365959086,105.7553743276,775.9346537113,297.9785367173,46.0165932494,67.9059231046,136.9948028264,43.758532116,363.7348246581,250.8896882693,107.9949289092,87.8905370275,106.5314333544,10.9823469445,238.5871272277,261.3337380923,131.0526750443,68.466073526,38.5700123445,134.1329406056,133.2727128307,372.3887888348,358.2079311118,183.1168382771,185.45831869,45.6639012179,638.7932247186,149.7637240271,179.0171522523,55.6388347203,769.4676916034,407.8371772933,231.5538612123,461.4626456534,277.7438738908,66.4374929237,79.1825145609,67.3263866942,508.7835654824,75.0198255542,35.0856313769,115.4746101855,80.7643262288,402.9648969317,53.1316195383,60.851,94.0217359657,92.617425419,111.758017696,151.7814251657,23.5081569976,151.4612480979,83.4093511514,168.2944982125,87.1221560119,86.2715425427,66.42183019,64.8223013918,135.7107096855,15.2759180634,158.9089234189,593.3247332132,159.4483288952,178.65,165.273050879,456.388580022,238.0463182308,136.5788395717,39.3049235576,274.155616923,34.1307251083,54.4835449634,58.9619250324,100.3976117368
2024-03-08,169.2004484993,165.4659592236,115.5982189827,360.3657127515,551.69,70.9015865622,207.39,257.5819907976,191.8046589322,175.35,127.7430626734,217.8691565195,198.49,33.9723395799,184.02,52.6981363989,137.2235919523,800.4563700417,48.2527156089,54.1654764296,328.9736792972,283.78,83.6226589613,34.7149593151,133.3285365532,105.999266445,716.6424564299,300.7965335925,46.5812140254,68.6096587814,137.4625496928,43.7676503765,362.5524829601,250.4651543248,108.1321524529,88.3184545448,106.4058522305,10.7788062678,237.3476640508,260.644581987,132.2018456483,69.8231257572,38.7170390751,135.174345424,134.2942256616,371.0082573209,355.1638058176,181.4357893694,184.9015851598,43.5365472067,641.1444056209,150.3764666507,179.3506594823,55.7137187508,751.6946606832,410.5972558671,231.7741879874,463.1602881023,279.1177572284,67.2328713601,79.1639162017,66.9018823645,502.5850660025,76.0565927395,35.3558456258,115.0182624236,81.6081606101,400.0889681566,54.6051364535,60.482,94.9505584923,87.4792866231,109.6895088998,151.725592381,23.8854809062,151.2066438333,84.4757804033,163.3621247445,87.4396635932,86.3758841555,65.4282788365,64.5976464845,136.8529641558,15.4103103044,157.2229362403,593.2750958999,159.0603531573,175.34,162.4724520252,456.0740133496,239.8815612881,137.0684971022,39.2323717836,275.9093616155,34.1134568437,54.55045458,58.7274839785,101.3420244019
2024-03-11,171.202351539,166.1875887914,114.8623506906,355.6487593228,560.42,71.3780116835,198.39,259.096902232,191.2865430236,171.96,126.2203597441,214.7674691052,192.49,34.2490805484,185.0,52.831140529,137.8944156051,789.9638548338,48.7640383064,54.071291981,324.8807846758,298.25,83.6796290934,35.4976357111,134.5235675228,108.1098713079,705.3035521355,301.5059593793,47.2587589567,69.404788702,139.4069092161,43.4393929987,363.4731588725,249.5864677887,110.0826871101,89.1556844699,105.9228479081,10.7168591054,242.158247358,261.563456794,131.0999012335,70.0090233231,38.7464444213,137.8026528227,136.5356033294,370.2125342956,353.4229466649,181.0200460911,180.9195249946,44.3874888112,640.2983739991,151.9884510913,179.4173609283,56.3876750261,724.3052562075,412.3519449947,230.8258249119,463.0615879599,281.2835316564,67.7475279954,79.507985848,67.6471232989,480.3737761995,76.1780888941,36.0398254432,114.3383973907,81.5144012344,398.4146260615,54.661810181,60.093,96.7890525656,85.7262628052,111.3579759005,153.2889103522,24.8946029871,152.3382183428,86.0526373315,163.888883076,87.9399785697,87.3339298726,65.2139834466,65.3184143122,135.8013648021,15.52678358,155.6944313805,595.0818941037,159.8072064528,177.77,164.2546512958,468.1129815766,238.8396785108,137.7718233734,39.468165049,276.4216915256,34.6487730483,54.5695716133,59.2549763496,101.9404641105
2024-03-12,171.6780512712,167.3810530765,115.4070843614,362.5669576849,579.14,72.3118049214,202.76,260.2072099915,188.9087610861,175.39,126.099324383,217.166887671,184.24,34.3158800926,191.15,52.3656260737,137.7865484215,794.2048988458,48.799920601,54.1089657604,327.0824128252,294.7,84.2778154809,35.2082085022,136.2821090309,107.8941205886,727.8233272149,302.1168538068,47.1176037627,68.7376107227,139.3060226371,42.837587806,361.1472407781,249.8826542616,110.2297123355,88.3835724278,106.8405561207,10.7168591054,243.6148383196,262.8843393292,131.8082940716,69.785946244,38.4327873958,138.4770864194,137.3587641542,372.1491132247,356.2958399114,179.9716499981,186.6284027196,44.7634862643,651.8772021245,153.4118993401,180.894321518,56.6310481254,744.6032016202,412.5037018922,233.029092663,466.723363242,280.7969479743,67.129940033,79.7311661592,67.6282564398,496.4263004936,79.960669172,36.3522606685,114.2359519748,81.6175365477,409.0122266163,53.9817254509,61.108,95.9272584687,91.861846168,124.4422697481,153.112106534,24.5787039009,152.6965502708,86.2896216097,165.7660582211,86.5448695005,87.6469547108,64.7756519671,64.9159076032,136.5266057357,15.4103103044,155.2312480897,592.9177072442,158.7596719604,177.54,164.8298584678,468.3043801176,240.0918495551,140.113276656,39.1870269248,279.7321309451,34.6487730483,55.0666144796,59.9876046428,101.2859206793
2024-03-13,169.5968649428,166.4003769973,114.8336804974,360.889818688,573.55,72.2736909117,194.79,259.6896936629,187.2156323136,176.555,122.7796367787,217.3229474151,182.35,34.4303935968,193.99,52.5176307938,137.7865484215,790.7584522446,47.230070214,54.4009375513,331.2335002611,298.4,84.6955964499,35.2856608539,136.6124427949,110.267378501,725.1762659337,300.599470874,47.1552451478,68.6187982058,141.1403240741,43.8314782,367.1558625219,252.104052808,110.2689190623,88.8393976093,106.5990539595,10.9469485659,244.5731218469,263.5639238219,133.9334725858,70.5853057774,39.4619745105,139.617672649,138.6381345929,376.1085543026,360.5290766487,180.5139238393,185.6092972745,42.7746576305,644.4301563378,151.8659025666,182.3617533297,57.2113993624,747.4535933716,412.2096729033,237.0045540399,469.427747143,269.8726672693,66.8960051988,79.1174203035,68.5527325356,492.2741005215,84.2940320171,36.6055865268,113.7702909933,83.7740021888,408.8349433357,56.2392289299,60.945,97.0571662846,90.8374166278,122.4713321216,153.8193218067,24.7629783678,153.0454524112,86.8820823052,162.0979047488,87.1317774538,86.8975922193,65.3893160384,65.4681842504,137.3334362742,15.4013508217,154.3975181662,589.0162144197,159.1573470918,169.48,162.8307778044,467.012439966,238.2470479402,137.7807262376,39.4228201903,280.9341357343,34.7610167686,55.2673433295,59.8606157386,102.4173457533
2024-03-14,171.4501118162,167.6400995881,113.5817487276,360.4038295469,570.45,72.6183528368,187.06,255.5025160956,184.2919782582,178.75,123.2091170921,215.0405736574,181.15,34.0582247081,185.28,51.7291063083,138.2416377072,774.3016697242,47.0865410358,53.7699017452,331.6214523579,297.0,83.8885195779,34.9106284141,135.46599032,112.3592224317,722.9539197087,299.2576851303,46.8541140672,69.843481072,142.8003668747,43.4120382172,368.4932654262,250.0011288507,109.8376450677,88.4207826467,106.6570144782,10.6903103215,244.8701897404,263.6022102722,131.2494508327,69.692997461,38.5994176906,143.1584490315,141.9208602922,372.561355274,356.9902809941,177.4591145339,182.5236724545,42.2997134792,639.4818551084,150.0842355533,179.1124400323,57.0850325608,750.3039851229,413.3193952164,234.3414738886,473.2474426528,268.7945504835,66.4000633502,78.4757769089,67.8263584603,488.5589742307,83.5245563717,37.3908966876,112.9507276659,83.5396037495,418.802203337,56.2392289299,61.301,96.0038623884,87.8950550999,122.4810892385,153.3354376728,24.6840035963,152.2910694049,85.6333574546,161.331710812,88.2863504766,86.945020225,64.8730589625,64.9439894666,135.4024822887,15.2400801324,152.2112930335,581.054389368,157.9643216977,162.5,161.3786154358,467.9694326709,235.1978680689,137.0061770529,38.4070953545,282.1854030149,34.3379442843,54.8372100798,59.8093317581,104.23136612
2024-03-15,171.0735161948,164.5685480945,110.3706870892,356.9637887635,492.46,73.0204584162,191.06,252.9902095552,182.580345346,174.42,120.5961198217,213.0800731219,182.53,33.7910265316,197.97,51.6911051283,134.4001487372,768.2895350977,46.9519824312,54.2596608783,336.5193475802,290.65,83.9834697982,34.8698640185,131.6962991313,112.6031145492,716.7115960902,290.3880867216,46.0448242882,70.7391446607,142.6627942669,43.6217582086,371.5557242504,246.2296877631,109.7298265691,88.1044957861,106.8308960343,10.6726111322,242.7236346392,263.4203496333,132.933851581,69.2046487388,39.8834511384,141.0062124069,140.0166810346,371.2191718578,355.049651119,178.6701927792,180.2967383337,42.1908721112,615.3601163119,149.113274165,181.3326453059,56.5000289214,743.8338917358,413.3668192469,234.4372681387,469.6448874562,266.3234686472,66.2035580895,77.7132441792,68.2885965082,480.8803843301,85.0473081752,37.0446846812,113.8973730475,82.8645362445,410.1350207271,56.7492924775,60.588,95.4101820106,87.7876149286,122.4908463555,153.2237721034,24.5172790785,152.1779119539,85.9250304124,160.1345327858,89.4120591738,85.4842376465,65.3016497425,64.6725314536,136.680719434,15.2759180634,152.1279200411,580.2993991372,156.9458853856,163.57,162.6799037921,469.7111593937,233.3530664539,136.5432281149,38.1622331173,278.8651110971,34.096188579,54.971029313,59.4760775333,104.0443537111
2024-03-18,172.1636614145,165.1328994231,107.4558841139,355.1246533863,513.86,72.1300817762,190.65,254.900315277,181.2572993652,174.48,120.7659597638,215.5282603578,179.84,34.3635940526,201.24,52.1946207636,135.8547810126,766.1163590464,46.2791894082,55.2203422547,341.3008571735,296.18,83.8125594018,35.1552147878,132.3958294549,112.8094848025,722.5489588411,296.4853189981,46.3647760613,70.8945148751,142.5343931663,44.2326816618,373.4164587259,248.2733744258,111.592146091,88.3184545448,107.2849200973,10.7788062678,242.6182234512,265.7079650383,133.7366967975,68.8008219107,40.010874305,147.2645594582,146.4631212296,368.4964569277,353.7939494351,177.8296683254,180.8817803485,42.2601347999,620.1510163094,147.7746672026,183.5814369135,56.7359174857,752.2075339395,410.8818000499,233.2398400131,472.6651118128,265.7891806826,66.7275721181,77.7969367959,68.439531381,493.6747230001,84.8853133025,37.585113179,113.8223912351,82.4707468665,411.0214371304,56.8343030688,61.839,94.5483879138,88.4057707048,124.6959547892,159.3653784187,24.324229637,152.0176055651,86.8911970851,159.866364908,89.9219955922,86.3284561497,65.6523149261,64.9814319512,137.750449811,15.4999051318,155.2497754213,576.2264255234,156.305725418,173.8,159.5586976621,466.1032968964,233.5729132785,135.0475469306,38.5159230154,280.8454632498,34.4760904016,55.2195507462,59.6525062405,105.0074676171
2024-03-19,174.5025184312,166.2153437748,108.1439687507,360.2799499619,521.19,72.2736909117,181.42,255.6812944637,181.9234483905,175.9,120.8411188187,216.2305292063,181.14,34.3826796367,199.0,52.4796296138,138.0219665814,768.0789189165,46.4675714546,55.4369664867,343.2406176576,298.58,84.2873105029,35.0492273592,132.9593399935,114.4604468285,723.171215784,297.4127297327,46.2424415598,71.3423466695,143.6441455357,44.2326816618,379.4250804697,250.514518737,112.2390570828,88.5045056392,107.5071020857,10.8850014035,245.9147187852,267.7180036788,136.5309129921,68.9416917345,40.687197266,146.7091435551,145.8184772101,372.609290396,360.9286180936,179.8903089219,182.4387470008,41.6070865918,624.2434483401,147.2561926749,184.6581888273,56.8302729114,762.1888365429,414.666237682,237.5888989652,477.7086890881,269.8822081258,67.6071670949,78.2153998793,68.2980299378,492.9396445362,85.3064999715,37.6864435223,114.534718453,82.9020399948,415.0497072298,57.8733214064,62.074,95.7165976895,89.3482458817,126.052194047,159.8678734809,24.2452548654,152.602252395,86.5721797875,157.1655312808,91.2689974521,86.8786210169,66.5776813827,65.7209210212,139.6995348198,15.3834318562,155.824122702,578.8788254134,155.9080502866,171.32,157.2484393483,472.1036411558,231.9957512761,136.3918794236,38.2891987217,283.1115378524,34.510626931,54.49310348,59.6623078354,105.7461666324
2024-03-20,177.0693149029,163.0790306533,106.5575513936,362.5288408895,519.14,73.4704337073,179.73,256.9233336522,180.0730344314,178.15,125.0617389895,222.2973517588,187.78,35.0697606619,199.4,53.3441564594,140.8765101888,783.003947392,46.5393360437,56.6331089848,345.7138122748,295.3,83.8885195779,35.1389090296,137.7394638719,114.3572617019,731.6161314388,301.9807209042,46.6282657568,72.183173712,141.7456435484,43.9135425445,381.8866771196,248.4807049568,114.1503850133,88.7556746168,108.2122883964,11.4159770817,249.1441342723,270.4459132622,136.9008514742,69.4769970647,42.00063606,148.4547363935,147.5143868614,380.0967564537,365.6850638659,181.8244189556,183.0237890156,41.7555066391,629.2606126086,146.8319862432,187.0784984388,57.3209211251,762.2677401208,417.7203452447,241.363192417,481.69617484,271.3896634545,67.2515861468,78.1503056218,69.2036391745,502.157925814,87.5663284459,37.8215506467,116.0812183339,85.6491897028,418.8120524082,58.7517641828,62.769,96.0134378784,90.3217038057,126.1009796319,159.9237062656,24.3066796878,152.7531289963,86.5357206678,160.5846717237,91.2593760103,87.836666734,67.8634537225,65.7396422635,140.8780513368,15.4192697872,157.9084475107,576.2264255234,156.3154248115,175.66,160.2847788464,472.9745045172,235.4368320086,137.7807262376,39.4137512185,285.013070019,34.6401389159,54.7703004632,60.0347684396,105.6526604279
2024-03-21,169.8347148089,164.2169849717,106.5671081247,328.7859477765,511.25,74.1118878457,178.68,260.5929948909,179.4346416155,178.15,132.1185142303,223.4775535736,187.7,35.7950128552,202.69,54.4176897951,143.6054711993,806.1430069336,46.2791894082,57.7633223688,353.5795410377,294.61,84.2873105029,34.967698568,139.1093774224,115.858136271,733.4335167961,304.2597834542,46.9388071836,71.5342745814,142.0299602711,44.2235634013,385.3658629357,250.8798153868,114.3856253739,88.3370596542,108.7725734104,11.433676271,253.8013922152,269.2877481408,139.03390102,68.6411694439,42.5593376365,147.5224311275,146.3837804272,396.6247865223,375.9494738425,182.0051769026,181.0799397406,41.9731893751,640.711552233,146.8225594336,189.6798548323,57.0567259331,759.7033738393,420.3286669209,250.0229926212,482.2883756943,270.5119046555,67.5697375214,78.2061006996,69.1187383086,504.3830281914,87.3719345987,37.9566577712,115.8656456232,87.5712569047,422.8895678632,57.9583319977,62.271,96.5400898265,91.3841121971,125.8765659417,160.4727286483,24.2715797893,152.6305417577,85.2049705849,163.6302926224,90.6917109407,86.945020225,69.9869262231,65.4307417659,141.2497373152,15.3744723735,157.639801202,580.2795309732,156.0923387622,172.82,162.7459111725,470.5437430469,237.1573723749,138.2792866324,40.3115794216,286.0869923307,35.0027724739,55.2960188795,60.2308003365,106.1201914502
2024-03-22,170.7365622179,165.0958927786,105.6687754044,321.6104610456,499.52,73.1257717822,179.65,259.8590626432,178.370653589,178.87,132.6546331271,220.3953736274,188.85,35.3560444224,201.01,53.6481658996,142.6968673314,789.647930562,46.5841889119,57.2829816806,347.3238134766,290.6,84.6955964499,34.8454053811,137.1468062366,115.4078739003,725.7688915936,303.6480870122,46.8447037209,71.7262024932,141.8465301274,44.0594347124,386.5482046337,251.5610442744,113.5720857933,88.0114702389,108.6276721137,11.4248266763,272.4591724924,269.1154591145,137.8611173214,68.1903860079,42.2064734829,150.5276278891,149.5276597223,390.0193267095,371.2691312026,181.4177135747,180.0797066185,42.1216094224,633.2841816003,146.3323653347,187.3548330008,57.0755970182,760.0485769926,422.9085341788,247.6281363701,475.4089757708,269.6532275695,67.7475279954,77.8966891994,68.5149988174,506.190923873,86.4890625424,37.1206824387,116.0812183339,86.211745957,422.2690763809,58.3550480902,62.801,89.8755488109,94.2365238142,124.6861976722,160.0725936914,24.0083305508,152.4419460062,83.9851163423,162.9119858066,91.9232554984,86.0438881149,69.7434087345,65.3371355545,137.668860206,15.2132016842,156.2131966663,579.2463864468,155.7819581718,170.83,162.642185289,468.9934148651,234.1559852915,139.1250587306,39.5316478513,279.0818660591,34.8559922242,54.60780568,59.6623078354,106.1201914502
2024-03-25,169.3193734323,165.1699060676,105.1335984647,318.1037158704,507.23,73.3268245718,178.63,264.2344279663,180.9334769224,179.71,132.469392777,220.4636497654,191.41,35.1747313741,200.78,53.7146679646,142.7838696948,781.3956056448,46.8712472684,57.4054214639,345.2288721538,290.6,84.1638752166,34.7638765898,136.5541486012,118.4096230386,721.9760873697,301.9609887609,46.7506002582,72.183173712,143.5065729279,43.9956068889,385.7438246261,244.6500265745,116.9928727046,88.2254289975,107.9321458894,11.4159770817,270.7821763196,267.0288475735,136.5545260867,68.1622120432,42.6867608031,149.9127031392,148.8334277013,388.216966122,364.8289036269,179.3841866702,178.1452935051,41.3894038558,628.7097082968,146.3229385251,185.6396529611,56.9906771351,762.5439026434,423.3163808409,243.317395118,469.8521577552,265.8273441086,66.2971320231,78.0467068965,68.9583700063,499.6745526249,84.917712277,37.3625109888,117.4496364104,85.4522950138,416.4778225462,59.1390346541,62.746,89.7702184213,94.9491269967,123.0177306715,160.61231061,24.0697553731,151.055767232,84.2346319828,160.4410103605,92.0098484751,86.0059457103,69.4804098468,65.2996930699,136.9436192724,15.3386344425,159.9464539904,569.7792063154,156.271777541,172.63,161.1051562884,464.9836154318,233.0854268414,139.3921446564,39.4953719643,277.0621039133,35.2876988408,54.2254650135,59.36825999,107.2048634221
2024-03-26,168.1895865683,165.7805157019,106.5575513936,320.5527199737,507.6,74.092739961,177.87,265.1283198065,179.5826747322,178.3,130.5003564633,218.9323135263,187.5,35.3942155905,187.39,53.7811700296,144.1278790557,785.2154172944,47.1403644776,58.0741310494,345.6556194603,287.89,84.4107457892,34.6334305238,136.8261881716,118.1844918532,721.9958415584,301.7340691131,46.6282657568,72.4939141407,142.4059920657,42.5640399912,386.2186995703,245.3016368148,117.5515685612,87.1370300949,108.1446677913,11.0088957284,276.9343565651,266.4258359813,136.6017522759,68.0025595763,43.1278409951,150.4582009012,149.4284837193,389.4057571478,361.4232884539,181.6617368032,177.8716448207,41.5477185729,629.6541156885,146.8414130528,186.5067717589,57.1227747311,764.279781357,423.0128670459,240.8459034668,470.6022788372,265.8273441086,65.5391831602,78.4780077756,68.9206362881,492.5919722897,83.1276689335,37.2415967138,117.6464636679,85.5835581398,415.2860849373,58.0244513464,62.924,88.6498860954,92.509485526,123.3982582331,160.7332816435,24.210154967,151.3952395849,83.5230503413,160.0100262711,92.4235704749,85.7118920744,69.1589667619,64.8410226341,136.5900643173,15.3923913389,159.9279266587,565.0704514546,156.2572284508,177.67,158.3328463119,471.1370785239,230.0649226428,128.0142842188,39.4772340208,276.4611015187,35.2704305762,54.1776724302,59.3094504209,106.4007100636
2024-03-27,171.7573345599,166.8537083924,108.4497841448,324.8885054486,504.4,75.0022644857,179.59,269.3907724762,182.6173536252,179.83,129.2497390734,222.1412920147,191.95,36.0812966157,188.6,54.0851794698,144.6168244647,799.4990237636,47.7683046324,59.1007415399,353.6668302595,293.51,85.4077231017,35.1144503922,140.4015653815,118.9818314681,723.0823219351,297.3436672312,46.8352933747,72.5944478088,143.3965148417,44.2417999223,397.9355119707,245.8742639957,118.5807451391,89.388248338,109.5936807585,11.5575705959,275.8706618498,269.8237584449,141.7730199939,68.5660388712,43.7061461357,150.6962362882,149.6268357253,398.1011882801,367.0929718145,185.3943884102,180.0419619724,43.3089698008,638.2029700988,148.905884354,190.1181786202,57.5851163171,767.5148280506,433.2469728227,242.6755736427,471.7373304745,269.0712353223,65.9930167386,81.4971139289,69.7319112293,490.5754732602,84.7152186861,37.7079803461,123.4856723092,87.6650162804,415.0694053721,60.2536179617,61.353,90.1340870399,90.1997717043,122.2274041975,161.5149406291,24.3768794847,153.3377758262,85.232694545,161.9829756583,93.760950893,86.7932506065,70.5031832989,66.5072131969,139.9080415882,15.7238922001,161.8084508195,575.5509079485,157.1398732546,179.83,163.0099406941,471.8931027608,233.8309943334,131.1658981429,40.3478553086,274.9044067917,35.8661857071,55.0666144796,59.5152839127,107.5040832764
2024-03-28,169.9437293309,168.4727490893,108.621805304,330.2915611941,504.6,74.8395074655,180.49,267.5277136934,182.8116470909,180.38,129.9044509985,222.0827696106,192.99,36.1862673279,189.68,54.7406998253,142.820875225,798.1395920487,48.6474208491,59.5622453384,355.3932170903,290.63,85.5026733219,35.3427310077,144.6570415172,119.3945719746,723.6255621234,297.1463457983,46.9670382224,72.8960488132,144.6713543405,44.8527233755,399.4916952311,246.8132057925,119.933377213,89.9650067308,109.5647004992,11.7522616779,277.6530692106,270.3884835867,138.1602165197,68.7914305892,44.4510815711,151.0136168043,149.6863413271,400.4404222341,364.9145196508,185.5028431784,180.1929405569,43.7047565936,639.4425048004,149.1227009746,190.8614233041,57.7266494557,767.2978432114,431.4353748585,244.0166931433,475.3102756285,269.0044493268,65.8988754879,81.7127643685,69.9111463907,482.350541258,85.9139807442,37.6734334104,123.6731268402,88.28382816,414.3701213206,60.3669654167,60.733,89.9904546905,90.3057127104,122.5591461742,162.8549274615,24.3505545608,152.9983034733,84.6689740238,162.1457918699,93.8379224279,86.6889089937,70.4642205008,67.1530960556,141.8661921087,15.7686896138,164.1614219369,577.3787790337,158.3134998618,175.79,164.2735105473,473.4242910885,235.0736068202,132.3232704878,40.9897530067,274.9635217813,36.228819265,55.4011625628,58.9761961961,108.6916120731
2024-04-01,168.5067197231,167.2330264985,107.1213985266,323.2018372529,502.09,74.3320885201,183.34,266.3233120561,178.5741991245,180.97,132.3400185642,222.0047397386,189.5,35.8045556472,198.41,54.1136803549,140.4977940186,791.5051823415,47.5350697177,59.7694511255,352.7842392392,284.15,84.5626661416,34.4703729413,141.1691055977,120.7078372226,712.375551678,298.2118815359,47.0893727239,72.7132603257,145.9003363033,44.825368594,393.072439282,244.9056714053,119.1198376323,89.3696432285,109.6806215366,11.7611112725,268.4439645129,279.0603645783,138.0264089836,68.4439516906,44.5000904813,155.2189086423,154.2087670639,396.4330460342,350.1029475158,182.5745644359,179.1266543041,44.0510700373,629.4475265715,148.7362017813,189.5655094964,57.2548723271,750.1264520726,429.4625351907,238.7959065158,472.1814811152,267.3538811504,65.6729364863,81.5908749896,69.5149423497,488.0821665784,90.2372189098,37.3279640531,122.7733450913,87.6931440931,418.1620137124,59.8663474904,61.431,88.6307351154,90.3127088146,122.4323036537,160.9659182464,24.324229637,151.4235289476,84.5026302634,164.4635285286,94.0592155906,86.82170741,70.4934425994,66.5540163026,139.1374730963,15.6790947865,164.7265055518,573.6435642074,157.7800332222,175.22,163.2928294672,468.6393275643,232.5597061739,131.4240812044,40.302005473,274.1753219195,36.5051114996,55.0666144796,58.8095690837,109.3929086066
2024-04-02,167.3273808037,167.1682648707,107.0545014091,320.6194243657,499.21,74.69589833,178.7,259.8967001943,177.8062773315,180.69,131.2128947411,219.975963065,188.04,35.5946142228,197.11,54.1991830099,140.3883521316,781.7593972305,47.3108053768,59.1855075437,353.8414087031,278.02,84.5626661416,34.3399268753,140.3044083921,122.5745499679,702.5577199109,299.9285780021,46.4494691777,67.4672307346,146.5423418063,44.4241651322,392.9362732468,243.0772058009,120.3842545709,89.8068633005,109.4197992025,11.7522616779,263.8058722406,278.0936317084,134.592207086,67.7020372856,44.000199597,154.5940657513,153.286430236,393.2118058353,345.3179630689,180.965818707,178.2302189588,43.4771791877,616.4127370506,148.6890677333,189.4892792724,56.7547885708,753.4897170803,429.889351465,234.1690442386,473.1980925817,264.9877487357,65.2022302328,79.8844236855,69.0810045904,494.0621292176,89.1046947839,37.0774987691,122.1734905921,86.9243172123,415.0792544432,59.3940664279,61.421,87.0890812311,89.4022158282,121.3199923199,159.5328767728,24.1750550685,151.41409916,84.8538004242,163.8122636824,94.8193094972,84.7064183515,69.6070389409,66.77867121,136.0189370822,15.6970137519,163.2628463527,567.7923899184,157.2077690087,166.63,160.6431046257,438.4366377993,231.8236972395,132.7862194258,39.6417678407,274.3329618919,36.7295989403,54.8180930465,57.9862351165,111.5342006889
2024-04-03,168.1301241018,164.0597067326,106.3473033102,316.6362192481,497.01,74.485271598,180.77,258.2124197796,177.9265542388,182.41,133.6092579999,221.0488738058,184.92,35.728213311,193.93,54.7787010053,142.9980293587,780.0457473927,46.8084532529,58.102386384,364.4712961558,275.69,83.6511440274,34.1099536745,139.1968187129,123.4750747094,697.0166699901,300.6586673038,46.2424415598,68.1801058358,147.1476612805,44.3421007877,394.9106807584,241.4958301431,116.6204088002,89.2766176813,109.6806215366,12.0796966795,266.8723795281,279.1943671543,143.6163053848,66.5750786958,44.2746494943,155.0899728076,153.6434638468,396.9028102299,342.3689666901,178.9232539051,180.1363235877,39.9052033828,612.8810469087,145.417964804,188.9556677045,56.4528512085,765.3548426058,424.8244650101,230.5767598618,471.21421972,262.8887603032,63.9878080988,79.6969015642,69.4017411951,503.3698119302,89.4406129569,36.3779233206,121.7517178973,87.1962194019,414.1041963996,59.0823609266,63.008,86.4954008533,88.9144874228,123.1738445429,157.8951150887,23.8854809062,147.24613305,84.0960121825,166.5609844305,93.8571653116,84.1372822819,69.5680761427,66.441688849,135.7560372438,15.7776490966,162.5680714165,572.2031223196,158.3522974356,168.38,160.6242453741,439.967826127,230.8869585956,135.5639130538,39.5317282353,272.8747921476,36.9886229102,54.60780568,58.2508781774,111.5529019298
2024-04-04,167.3075599815,155.3353902916,105.2291657754,314.911434257,487.11,73.3555463989,165.83,252.2562773075,176.0668882099,180.0,129.1291858297,214.8650064453,183.29,35.2319881262,194.97,53.9331747497,138.6498795663,758.3044134172,46.6469829274,57.3677476844,358.6520147036,271.23,82.9864924857,33.7649938734,138.0892290338,123.5876403021,696.2166253491,290.2006313603,45.6447243217,67.5403461296,147.3769489601,44.3603373087,395.9611044591,239.0842322649,114.76789096,89.4161560021,109.1976172141,11.6903145154,264.0166946166,280.658823878,145.3619506294,65.3166416038,42.8141839697,150.6962362882,149.2896373151,389.4728663186,340.2571047672,177.1879776133,177.3432197751,39.3115231936,611.1889836652,143.7588463154,187.5263510047,55.9527674522,757.5532513417,430.6481359526,227.9998945356,463.6636588284,257.6889935048,64.2137471005,78.684282109,68.9866702949,507.5220119024,86.8972325047,35.8683560186,119.6522271498,86.5211518968,411.5729851147,60.1969442342,61.714,85.2888891177,85.8571898976,121.1736355655,157.8671986963,23.385307353,146.5860479194,83.2642933807,162.5863533835,95.5505390783,83.1128373567,69.4998912459,65.571151083,134.1242451434,15.7418111656,159.5388526944,566.8486521299,156.7518975166,171.11,158.9174831097,435.7953379339,230.0649226428,133.5429628822,39.3574988601,269.958452659,36.6518917493,54.1776724302,58.3194893413,111.9456279886
